,SerialNumber,BoardId,DateTime,GId,Vac1,Vac2,Vac3,Iac1,Iac2,Iac3,Freq,Pac(W),Qac,CosPhi,Vdc1,Idc1,Pdc1,PacGrid,Energy(kWh)
7917,380118281463,1DM182814A38,2019-10-15 15:30:00,GINASIO / INVERSOR A,131.49,131.19,131.49,60.44,59.75,60.55,60.0,23729.37,0.85,-0.02,754.57,32.4,24458.17,0,247.76
7918,380118281463,1DM182814A38,2019-10-15 15:45:00,GINASIO / INVERSOR A,131.47,131.25,131.57,56.46,55.78,56.55,60.01,22164.17,-0.35,-0.06,758.82,30.09,22845.35,0,253.31
7919,380118281463,1DM182814A38,2019-10-15 16:00:00,GINASIO / INVERSOR A,131.72,131.5,131.86,54.18,53.51,54.27,60.01,21308.23,0.42,0.02,760.07,28.88,21962.69,0,258.64
7920,380118281463,1DM182814A38,2019-10-15 16:15:00,GINASIO / INVERSOR A,131.56,131.33,131.66,50.41,49.73,50.49,60.01,19788.0,-0.08,-0.01,758.58,26.87,20394.71,0,263.58
7921,380118281463,1DM182814A38,2019-10-15 16:30:00,GINASIO / INVERSOR A,131.7,131.47,131.76,44.77,44.09,44.85,60.02,17574.09,0.15,0.01,760.12,23.82,18111.74,0,267.98
7922,380118281463,1DM182814A38,2019-10-15 16:45:00,GINASIO / INVERSOR A,131.74,131.51,131.79,41.76,41.08,41.82,60.01,16384.03,-0.41,-0.01,763.29,22.11,16885.71,0,272.07
7923,380118281463,1DM182814A38,2019-10-15 17:00:00,GINASIO / INVERSOR A,131.92,131.66,131.91,40.47,39.81,40.53,60.0,15893.5,1.05,0.04,762.45,21.47,16380.76,0,276.04
7924,380118281463,1DM182814A38,2019-10-15 17:15:00,GINASIO / INVERSOR A,132.08,131.78,132.11,39.75,39.1,39.81,60.0,15629.21,-0.09,0.01,762.82,21.1,16106.94,0,279.95
7925,380118281463,1DM182814A38,2019-10-15 17:30:00,GINASIO / INVERSOR A,132.41,132.1,132.41,35.24,34.59,35.29,60.0,13871.25,1.17,-0.03,761.59,18.76,14294.92,0,283.42
7926,380118281463,1DM182814A38,2019-10-15 17:45:00,GINASIO / INVERSOR A,132.3,131.97,132.28,29.79,29.14,29.83,60.03,11690.38,0.02,0.07,762.56,15.79,12046.79,0,286.34
7927,380118281463,1DM182814A38,2019-10-15 18:00:00,GINASIO / INVERSOR A,131.91,131.6,131.9,20.09,19.47,20.1,60.01,7803.97,0.65,0.07,753.27,10.63,8040.38,0,288.29
7928,380118281463,1DM182814A38,2019-10-15 18:15:00,GINASIO / INVERSOR A,131.93,131.59,131.89,14.96,14.34,14.93,59.99,5750.03,-0.06,-0.04,753.19,7.86,5922.24,0,289.73
7929,380118281463,1DM182814A38,2019-10-15 18:30:00,GINASIO / INVERSOR A,132.31,132.05,132.34,12.24,11.68,12.19,60.01,4684.35,0.13,-0.04,748.56,6.44,4824.17,0,290.9
7930,380118281463,1DM182814A38,2019-10-15 18:45:00,GINASIO / INVERSOR A,132.44,132.09,132.46,6.61,6.15,6.48,60.02,2384.54,0.21,-0.06,730.76,3.35,2453.27,0,291.5
7931,380118281463,1DM182814A38,2019-10-15 19:00:00,GINASIO / INVERSOR A,131.93,131.56,131.91,2.81,2.49,2.56,60.02,591.05,3.74,-0.03,700.95,0.86,604.13,0,291.64
7932,380118281463,1DM182814A38,2019-10-15 19:15:00,GINASIO / INVERSOR A,130.91,130.6,130.93,0.97,0.92,0.83,59.97,28.28,3.07,0.01,626.39,0.04,28.28,0,291.65
7933,380118281463,1DM182814A38,2019-10-16 06:15:00,GINASIO / INVERSOR A,132.14,131.83,132.23,0.0,0.0,0.0,60.0,0.0,5.42,0.0,549.74,0.0,0.0,0,0.0
7934,380118281463,1DM182814A38,2019-10-16 06:30:00,GINASIO / INVERSOR A,132.29,131.98,132.4,1.5,1.37,1.33,59.99,189.21,7.63,0.0,717.99,0.27,191.86,0,0.05
7935,380118281463,1DM182814A38,2019-10-16 06:45:00,GINASIO / INVERSOR A,132.62,132.13,132.68,3.63,3.24,3.45,59.99,1050.33,0.01,-0.05,737.23,1.46,1077.78,0,0.31
7936,380118281463,1DM182814A38,2019-10-16 07:00:00,GINASIO / INVERSOR A,132.26,131.77,132.32,7.35,6.91,7.25,59.99,2704.45,-0.16,-0.1,758.75,3.66,2782.94,0,0.98
7937,380118281463,1DM182814A38,2019-10-16 07:15:00,GINASIO / INVERSOR A,131.71,131.2,131.78,15.1,14.54,15.11,60.0,5808.97,-0.43,-0.02,776.81,7.7,5983.67,0,2.44
7938,380118281463,1DM182814A38,2019-10-16 07:30:00,GINASIO / INVERSOR A,131.73,131.21,131.74,23.66,23.06,23.75,60.02,9215.03,-0.33,0.11,783.27,12.12,9494.99,0,4.74
7939,380118281463,1DM182814A38,2019-10-16 07:45:00,GINASIO / INVERSOR A,131.66,131.13,131.65,33.51,32.91,33.65,60.03,13117.73,0.81,0.0,785.15,17.21,13518.37,0,8.02
7940,380118281463,1DM182814A38,2019-10-16 08:00:00,GINASIO / INVERSOR A,131.37,130.85,131.34,43.44,42.87,43.64,59.98,17022.09,0.95,-0.01,782.93,22.4,17543.43,0,12.28
7941,380118281463,1DM182814A38,2019-10-16 08:15:00,GINASIO / INVERSOR A,131.12,130.63,131.04,53.36,52.79,53.56,59.94,20893.33,1.25,0.16,780.39,27.58,21534.33,0,17.5
7942,380118281463,1DM182814A38,2019-10-16 08:30:00,GINASIO / INVERSOR A,132.01,131.58,131.94,63.13,62.59,63.4,60.0,24919.34,-0.24,-0.08,777.49,33.02,25684.73,0,23.73
7943,380118281463,1DM182814A38,2019-10-16 08:45:00,GINASIO / INVERSOR A,131.92,131.63,131.88,72.42,71.94,72.7,59.99,28596.32,4.6,0.08,771.29,38.2,29475.47,0,30.88
7944,380118281463,1DM182814A38,2019-10-16 09:00:00,GINASIO / INVERSOR A,131.34,131.15,131.22,81.84,81.2,81.95,59.99,32140.17,2.43,0.21,764.61,43.31,33129.17,0,38.91
7945,380118281463,1DM182814A38,2019-10-16 09:15:00,GINASIO / INVERSOR A,131.39,131.14,131.24,90.1,89.41,90.21,60.0,35395.29,6.34,0.05,755.67,48.26,36484.85,0,47.76
7946,380118281463,1DM182814A38,2019-10-16 09:30:00,GINASIO / INVERSOR A,132.41,132.16,132.23,96.22,95.51,96.34,59.98,38096.39,1.57,0.06,743.79,52.77,39270.31,0,57.29
7947,380118281463,1DM182814A38,2019-10-16 09:45:00,GINASIO / INVERSOR A,132.54,132.26,132.29,103.17,102.45,103.33,60.0,40886.51,7.02,0.03,737.83,57.09,42145.59,0,67.51
7948,380118281463,1DM182814A38,2019-10-16 10:00:00,GINASIO / INVERSOR A,133.1,132.85,132.85,111.0,110.26,111.2,60.01,44191.47,9.54,0.25,737.23,61.75,45552.74,0,78.56
7949,380118281463,1DM182814A38,2019-10-16 10:15:00,GINASIO / INVERSOR A,132.92,132.71,132.75,116.08,115.3,116.28,59.99,46164.99,8.67,0.2,732.37,64.94,47588.34,0,90.1
7950,380118281463,1DM182814A38,2019-10-16 10:30:00,GINASIO / INVERSOR A,132.8,132.54,132.61,120.45,119.67,120.65,60.01,47855.15,5.38,0.05,724.96,68.01,49329.92,0,102.06
7951,380118281463,1DM182814A38,2019-10-16 10:45:00,GINASIO / INVERSOR A,132.97,132.68,132.69,124.91,124.13,125.14,59.99,49684.65,11.39,0.06,720.34,71.06,51215.85,0,114.48
7952,380118281463,1DM182814A38,2019-10-16 11:00:00,GINASIO / INVERSOR A,133.0,132.72,132.72,129.25,128.42,129.47,60.0,51419.48,8.98,0.2,718.06,73.77,53004.86,0,127.34
7953,380118281463,1DM182814A38,2019-10-16 11:15:00,GINASIO / INVERSOR A,132.65,132.37,132.42,131.28,130.47,131.56,59.99,52109.99,9.65,0.13,706.89,75.94,53717.09,0,140.37
7954,380118281463,1DM182814A38,2019-10-16 11:30:00,GINASIO / INVERSOR A,132.82,132.57,132.59,132.37,131.55,132.64,59.99,52608.94,9.03,0.14,697.69,77.68,54230.71,0,153.52
7955,380118281463,1DM182814A38,2019-10-16 11:45:00,GINASIO / INVERSOR A,132.53,132.32,132.35,135.08,134.25,135.34,60.0,53583.44,7.57,0.15,697.64,79.12,55235.08,0,166.91
7956,380118281463,1DM182814A38,2019-10-16 12:00:00,GINASIO / INVERSOR A,132.57,132.24,132.3,136.47,135.64,136.78,59.99,54129.75,11.07,0.22,692.57,80.52,55798.59,0,180.44
7957,380118281463,1DM182814A38,2019-10-16 12:15:00,GINASIO / INVERSOR A,133.83,133.58,133.6,135.73,134.88,135.99,59.99,54351.9,8.44,0.11,688.49,81.32,56027.8,0,194.03
7958,380118281463,1DM182814A38,2019-10-16 12:30:00,GINASIO / INVERSOR A,134.11,133.91,133.89,134.51,133.66,134.75,59.99,53979.71,11.85,0.14,680.56,81.71,55644.19,0,207.52
7959,380118281463,1DM182814A38,2019-10-16 12:45:00,GINASIO / INVERSOR A,134.38,134.23,134.21,135.0,134.18,135.25,60.01,54303.65,4.59,0.1,682.77,81.94,55979.07,0,221.11
7960,380118281463,1DM182814A38,2019-10-16 13:00:00,GINASIO / INVERSOR A,134.67,134.43,134.48,133.84,132.98,134.05,59.98,53927.62,12.61,0.15,675.64,82.22,55590.19,0,234.59
7961,380118281463,1DM182814A38,2019-10-16 13:15:00,GINASIO / INVERSOR A,134.59,134.35,134.4,133.08,132.23,133.32,59.98,53591.88,15.04,0.24,672.73,82.07,55243.71,0,247.99
7962,380118281463,1DM182814A38,2019-10-16 13:30:00,GINASIO / INVERSOR A,133.68,133.43,133.52,132.01,131.14,132.23,59.96,52804.39,6.35,0.04,674.01,80.72,54432.54,0,261.19
7963,380118281463,1DM182814A38,2019-10-16 13:45:00,GINASIO / INVERSOR A,133.81,133.64,133.63,132.68,131.8,132.91,59.99,53130.04,9.3,0.18,673.81,81.24,54769.36,0,274.47
7964,380118281463,1DM182814A38,2019-10-16 14:00:00,GINASIO / INVERSOR A,132.78,132.54,132.59,113.51,112.67,113.69,59.98,45125.73,6.29,0.06,675.97,69.16,46516.04,0,285.75
7965,380118281463,1DM182814A38,2019-10-16 14:15:00,GINASIO / INVERSOR A,132.64,132.42,132.42,128.18,127.3,128.38,60.0,50863.85,6.97,0.16,688.26,76.14,52432.14,0,298.48
7966,380118281463,1DM182814A38,2019-10-16 14:30:00,GINASIO / INVERSOR A,132.44,132.16,132.21,127.02,126.17,127.26,59.99,50325.57,10.61,0.12,672.17,77.13,51876.91,0,311.06
7967,380118281463,1DM182814A38,2019-10-16 14:45:00,GINASIO / INVERSOR A,131.36,130.96,131.17,73.07,72.33,73.22,59.98,28750.97,3.66,0.07,694.4,43.15,29635.21,0,318.24
7968,380118281463,1DM182814A38,2019-10-16 15:00:00,GINASIO / INVERSOR A,130.98,130.47,130.87,54.99,54.3,55.08,59.99,21488.21,0.12,0.05,737.97,29.84,22147.88,0,323.61
7969,380118281463,1DM182814A38,2019-10-16 15:15:00,GINASIO / INVERSOR A,132.22,131.8,131.97,110.7,109.9,110.89,60.01,43759.44,5.13,0.2,714.24,63.25,45107.82,0,334.55
7970,380118281463,1DM182814A38,2019-10-16 15:30:00,GINASIO / INVERSOR A,131.79,131.38,131.64,98.15,97.38,98.33,59.99,38699.25,4.53,0.1,695.89,57.35,39890.98,0,344.23
7971,380118281463,1DM182814A38,2019-10-16 15:45:00,GINASIO / INVERSOR A,131.53,131.12,131.46,81.1,80.37,81.25,59.98,31940.05,4.32,0.1,695.0,47.46,32922.84,0,352.21
7972,380118281463,1DM182814A38,2019-10-16 16:00:00,GINASIO / INVERSOR A,131.37,130.95,131.35,67.04,66.32,67.15,60.01,26342.78,3.12,0.03,725.71,37.24,27152.79,0,358.79
7973,380118281463,1DM182814A38,2019-10-16 16:15:00,GINASIO / INVERSOR A,131.67,131.27,131.61,63.83,63.11,63.92,60.0,25139.51,2.49,0.05,726.51,35.58,25911.83,0,365.08
7974,380118281463,1DM182814A38,2019-10-16 16:30:00,GINASIO / INVERSOR A,133.83,133.44,133.69,65.92,65.19,66.0,60.0,26336.61,1.96,0.07,721.02,37.62,27146.02,0,371.66
7975,380118281463,1DM182814A38,2019-10-16 16:45:00,GINASIO / INVERSOR A,132.62,132.17,132.42,48.98,48.28,49.05,60.0,19409.31,1.46,0.04,719.14,27.73,20004.91,0,376.52
7976,380118281463,1DM182814A38,2019-10-16 17:00:00,GINASIO / INVERSOR A,131.65,131.18,131.38,44.55,43.86,44.63,60.01,17468.68,0.96,0.02,740.45,24.22,18004.34,0,380.89
7977,380118281463,1DM182814A38,2019-10-16 17:15:00,GINASIO / INVERSOR A,131.69,131.24,131.44,42.32,41.63,42.4,60.0,16580.33,0.65,-0.0,741.59,23.03,17088.56,0,385.03
7978,380118281463,1DM182814A38,2019-10-16 17:30:00,GINASIO / INVERSOR A,131.87,131.42,131.66,29.61,28.93,29.68,59.98,11570.97,0.26,-0.02,742.33,16.03,11923.96,0,387.92
7979,380118281463,1DM182814A38,2019-10-16 17:45:00,GINASIO / INVERSOR A,132.48,132.03,132.33,23.88,23.2,23.93,60.01,9339.83,0.25,0.03,743.23,12.94,9624.03,0,390.26
7980,380118281463,1DM182814A38,2019-10-16 18:00:00,GINASIO / INVERSOR A,131.33,130.89,131.25,17.7,17.06,17.71,60.0,6814.61,-0.05,0.05,738.34,9.5,7019.96,0,391.96
7981,380118281463,1DM182814A38,2019-10-16 18:15:00,GINASIO / INVERSOR A,130.69,130.4,130.6,16.0,15.38,15.99,59.99,6112.19,-0.38,0.01,739.41,8.51,6296.1,0,393.49
7982,380118281463,1DM182814A38,2019-10-16 18:30:00,GINASIO / INVERSOR A,130.85,130.58,130.79,10.95,10.43,10.89,59.98,4127.57,-0.03,-0.06,730.48,5.81,4250.34,0,394.52
7983,380118281463,1DM182814A38,2019-10-16 18:45:00,GINASIO / INVERSOR A,131.04,130.77,130.99,5.33,4.87,5.16,60.01,1810.59,-0.01,-0.05,710.28,2.61,1861.49,0,394.98
7984,380118281463,1DM182814A38,2019-10-16 19:00:00,GINASIO / INVERSOR A,130.72,130.36,130.59,2.59,2.3,2.31,60.0,435.99,3.99,-0.03,685.97,0.65,444.45,0,395.08
7985,380118281463,1DM182814A38,2019-10-16 19:15:00,GINASIO / INVERSOR A,130.57,130.23,130.49,0.51,0.48,0.44,59.97,13.87,7.44,-0.02,627.17,0.02,13.87,0,395.09
7986,380118281463,1DM182814A38,2019-10-17 06:15:00,GINASIO / INVERSOR A,131.65,131.25,131.78,0.0,0.0,0.0,60.04,0.0,1.96,0.0,616.61,0.0,0.0,0,0.0
7987,380118281463,1DM182814A38,2019-10-17 06:30:00,GINASIO / INVERSOR A,131.85,131.43,131.94,1.36,1.26,1.26,60.03,186.77,10.35,0.11,694.0,0.29,190.04,0,0.05
7988,380118281463,1DM182814A38,2019-10-17 06:45:00,GINASIO / INVERSOR A,131.81,131.26,131.86,4.37,3.96,4.22,60.02,1399.44,0.03,-0.02,740.81,1.94,1437.65,0,0.4
7989,380118281463,1DM182814A38,2019-10-17 07:00:00,GINASIO / INVERSOR A,131.3,130.78,131.41,9.36,8.91,9.3,59.99,3506.83,-0.02,0.02,763.23,4.72,3610.19,0,1.27
7990,380118281463,1DM182814A38,2019-10-17 07:15:00,GINASIO / INVERSOR A,130.79,130.28,130.84,16.8,16.22,16.82,59.98,6442.21,-0.08,-0.05,777.99,8.52,6636.35,0,2.88
7991,380118281463,1DM182814A38,2019-10-17 07:30:00,GINASIO / INVERSOR A,131.0,130.45,131.02,25.65,25.03,25.74,60.01,9949.05,0.52,-0.0,782.96,13.09,10251.89,0,5.37
7992,380118281463,1DM182814A38,2019-10-17 07:45:00,GINASIO / INVERSOR A,131.23,130.67,131.22,35.48,34.88,35.61,60.02,13851.11,0.99,0.14,784.25,18.19,14274.35,0,8.83
7993,380118281463,1DM182814A38,2019-10-17 08:00:00,GINASIO / INVERSOR A,132.15,131.62,132.15,45.01,44.43,45.2,59.97,17746.22,3.19,0.09,783.12,23.34,18290.13,0,13.27
7994,380118281463,1DM182814A38,2019-10-17 08:15:00,GINASIO / INVERSOR A,133.66,133.11,133.63,54.58,54.03,54.84,59.94,21792.23,1.61,-0.02,779.24,28.81,22461.29,0,18.72
7995,380118281463,1DM182814A38,2019-10-17 08:30:00,GINASIO / INVERSOR A,133.45,132.93,133.39,64.35,63.81,64.65,60.02,25675.21,1.59,0.03,773.9,34.18,26464.21,0,25.13
7996,380118281463,1DM182814A38,2019-10-17 08:45:00,GINASIO / INVERSOR A,133.24,132.74,133.23,73.92,73.38,74.24,59.99,29468.27,2.04,0.02,769.17,39.47,30374.46,0,32.51
7997,380118281463,1DM182814A38,2019-10-17 09:00:00,GINASIO / INVERSOR A,132.93,132.46,132.92,82.84,82.29,83.21,60.01,32961.27,2.27,0.22,760.95,44.63,33975.56,0,40.75
7998,380118281463,1DM182814A38,2019-10-17 09:15:00,GINASIO / INVERSOR A,132.52,132.25,132.48,90.81,90.1,90.97,60.0,35993.66,2.88,0.09,751.19,49.37,37101.96,0,49.74
7999,380118281463,1DM182814A38,2019-10-17 09:30:00,GINASIO / INVERSOR A,133.69,133.47,133.67,96.3,95.59,96.41,60.01,38513.62,2.97,0.04,737.41,53.81,39699.7,0,59.37
8000,380118281463,1DM182814A38,2019-10-17 09:45:00,GINASIO / INVERSOR A,134.04,133.85,133.98,102.46,101.74,102.59,60.01,41093.69,3.07,0.04,729.99,57.99,42359.57,0,69.64
8001,380118281463,1DM182814A38,2019-10-17 10:00:00,GINASIO / INVERSOR A,134.08,133.79,133.93,107.92,107.22,108.12,60.03,43290.15,0.85,0.08,721.74,61.8,44624.05,0,80.46
8002,380118281463,1DM182814A38,2019-10-17 10:15:00,GINASIO / INVERSOR A,133.63,133.34,133.44,113.15,112.43,113.38,59.99,45238.08,7.51,0.01,713.28,65.34,46632.05,0,91.78
8003,380118281463,1DM182814A38,2019-10-17 10:30:00,GINASIO / INVERSOR A,133.81,133.52,133.63,117.0,116.28,117.25,60.0,46849.14,3.06,0.01,705.43,68.42,48293.11,0,103.49
8004,380118281463,1DM182814A38,2019-10-17 10:45:00,GINASIO / INVERSOR A,133.75,133.51,133.52,121.78,121.04,122.07,60.01,48748.53,8.61,0.04,704.29,71.31,50250.82,0,115.68
8005,380118281463,1DM182814A38,2019-10-17 11:00:00,GINASIO / INVERSOR A,133.55,133.29,133.29,123.4,122.64,123.67,60.0,49310.91,3.75,0.06,689.63,73.66,50830.49,0,128.0
8006,380118281463,1DM182814A38,2019-10-17 11:15:00,GINASIO / INVERSOR A,133.01,132.75,132.83,112.61,111.84,112.85,59.98,44864.57,9.6,0.06,691.31,67.09,46246.38,0,139.22
8007,380118281463,1DM182814A38,2019-10-17 11:30:00,GINASIO / INVERSOR A,133.56,133.33,133.34,129.53,128.72,129.8,60.0,51773.69,2.56,0.07,687.07,77.63,53369.96,0,152.16
8008,380118281463,1DM182814A38,2019-10-17 11:45:00,GINASIO / INVERSOR A,133.62,133.31,133.32,130.18,129.37,130.45,60.0,52034.49,6.55,0.03,673.39,79.6,53638.27,0,165.18
8009,380118281463,1DM182814A38,2019-10-17 12:00:00,GINASIO / INVERSOR A,133.89,133.63,133.67,132.36,131.52,132.58,59.98,53022.27,12.55,0.15,669.72,81.56,54657.69,0,178.44
8010,380118281463,1DM182814A38,2019-10-17 12:15:00,GINASIO / INVERSOR A,133.47,133.26,133.38,133.84,132.99,134.06,59.97,53475.09,-0.92,-0.03,667.53,82.52,55123.56,0,191.81
8011,380118281463,1DM182814A38,2019-10-17 12:30:00,GINASIO / INVERSOR A,133.68,133.42,133.59,132.84,132.0,133.08,59.99,53168.91,6.57,0.15,666.26,82.2,54807.03,0,205.1
8012,380118281463,1DM182814A38,2019-10-17 12:45:00,GINASIO / INVERSOR A,133.66,133.41,133.6,130.38,129.55,130.58,60.02,52186.53,5.88,0.03,662.77,81.17,53795.33,0,218.14
8013,380118281463,1DM182814A38,2019-10-17 13:00:00,GINASIO / INVERSOR A,134.12,133.94,134.12,136.84,135.96,137.03,59.99,54945.85,14.02,0.19,663.49,85.31,56639.11,0,231.88
8014,380118281463,1DM182814A38,2019-10-17 13:15:00,GINASIO / INVERSOR A,133.74,133.53,133.67,136.35,135.43,136.51,60.0,54572.2,3.16,0.02,660.48,85.12,56255.36,0,245.51
8015,380118281463,1DM182814A38,2019-10-17 13:30:00,GINASIO / INVERSOR A,133.16,132.94,133.11,110.08,109.26,110.24,60.0,43935.35,9.03,0.13,680.25,66.81,45288.73,0,256.51
8016,380118281463,1DM182814A38,2019-10-17 13:45:00,GINASIO / INVERSOR A,131.89,131.6,131.99,57.91,57.23,58.02,60.0,22894.63,1.52,0.11,700.16,33.39,23596.67,0,262.23
8017,380118281463,1DM182814A38,2019-10-17 14:00:00,GINASIO / INVERSOR A,132.26,132.08,132.29,102.5,101.81,102.73,59.97,40689.41,2.39,0.07,743.58,56.1,41941.14,0,272.4
8018,380118281463,1DM182814A38,2019-10-17 14:15:00,GINASIO / INVERSOR A,132.63,132.42,132.55,130.51,129.59,130.64,60.0,51794.29,9.15,0.19,667.24,79.95,53390.77,0,285.35
8019,380118281463,1DM182814A38,2019-10-17 14:30:00,GINASIO / INVERSOR A,131.82,131.65,131.84,102.35,101.52,102.45,59.98,40434.86,4.26,0.06,671.34,62.41,41680.21,0,295.46
8020,380118281463,1DM182814A38,2019-10-17 14:45:00,GINASIO / INVERSOR A,131.81,131.58,131.83,92.6,91.8,92.69,60.0,36572.68,-4.28,0.04,690.24,54.57,37698.45,0,304.61
8021,380118281463,1DM182814A38,2019-10-17 15:00:00,GINASIO / INVERSOR A,131.45,131.22,131.52,77.62,76.85,77.69,59.99,30567.03,2.51,0.06,707.45,44.37,31507.49,0,312.25
8022,380118281463,1DM182814A38,2019-10-17 15:15:00,GINASIO / INVERSOR A,132.06,131.81,132.08,107.12,106.32,107.26,60.0,42335.73,4.15,0.13,697.09,62.63,43640.09,0,322.83
8023,380118281463,1DM182814A38,2019-10-17 15:30:00,GINASIO / INVERSOR A,130.6,130.27,130.74,31.66,30.98,31.71,60.0,12311.97,1.05,-0.03,698.79,18.21,12687.33,0,325.9
8024,380118281463,1DM182814A38,2019-10-17 15:45:00,GINASIO / INVERSOR A,130.93,130.62,131.01,48.61,47.91,48.67,59.99,19029.73,0.66,0.02,736.29,26.44,19613.68,0,330.65
8025,380118281463,1DM182814A38,2019-10-17 16:00:00,GINASIO / INVERSOR A,131.86,131.62,131.88,85.22,84.47,85.31,59.99,33597.39,2.57,0.16,714.47,48.43,34631.68,0,339.05
8026,380118281463,1DM182814A38,2019-10-17 16:15:00,GINASIO / INVERSOR A,131.95,131.54,131.75,76.89,76.12,77.04,59.98,30294.91,-0.01,-0.01,708.57,44.04,31227.15,0,346.63
8027,380118281463,1DM182814A38,2019-10-17 16:30:00,GINASIO / INVERSOR A,131.97,131.36,131.64,69.02,68.19,69.2,59.99,27161.55,-0.24,0.03,710.67,39.38,27996.65,0,353.42
8028,380118281463,1DM182814A38,2019-10-17 16:45:00,GINASIO / INVERSOR A,131.93,131.31,131.61,60.71,59.89,60.85,59.98,23863.64,0.05,0.05,716.38,34.32,24596.82,0,359.39
8029,380118281463,1DM182814A38,2019-10-17 17:00:00,GINASIO / INVERSOR A,131.74,131.11,131.42,40.76,40.01,40.84,59.99,15962.89,0.26,0.11,722.11,22.72,16451.19,0,363.38
8030,380118281463,1DM182814A38,2019-10-17 17:15:00,GINASIO / INVERSOR A,131.74,131.35,131.63,40.84,40.14,40.89,59.97,16004.97,0.39,-0.06,736.09,22.4,16495.01,0,367.38
8031,380118281463,1DM182814A38,2019-10-17 17:30:00,GINASIO / INVERSOR A,132.14,131.83,132.13,35.04,34.35,35.08,59.99,13756.23,0.02,0.01,733.91,19.31,14176.55,0,370.82
8032,380118281463,1DM182814A38,2019-10-17 17:45:00,GINASIO / INVERSOR A,132.4,132.12,132.49,27.3,26.63,27.36,60.03,10708.63,0.19,-0.06,729.77,15.11,11034.78,0,373.5
8033,380118281463,1DM182814A38,2019-10-17 18:00:00,GINASIO / INVERSOR A,132.51,132.12,132.59,15.26,14.66,15.25,60.01,5900.75,0.24,-0.01,720.85,8.42,6078.55,0,374.97
8034,380118281463,1DM182814A38,2019-10-17 18:15:00,GINASIO / INVERSOR A,132.66,132.19,132.6,11.93,11.39,11.89,60.02,4572.38,0.14,-0.09,722.55,6.51,4708.71,0,376.12
8035,380118281463,1DM182814A38,2019-10-17 18:30:00,GINASIO / INVERSOR A,131.58,131.22,131.55,7.03,6.58,6.92,60.0,2556.49,0.11,0.05,710.95,3.7,2630.69,0,376.75
8036,380118281463,1DM182814A38,2019-10-17 18:45:00,GINASIO / INVERSOR A,131.98,131.6,131.99,4.14,3.71,3.97,60.02,1289.82,0.06,0.01,697.28,1.9,1324.48,0,377.08
8037,380118281463,1DM182814A38,2019-10-17 19:00:00,GINASIO / INVERSOR A,131.63,131.3,131.63,2.46,2.18,2.2,60.0,354.86,3.32,0.01,681.6,0.53,361.65,0,377.17
8038,380118281463,1DM182814A38,2019-10-17 19:15:00,GINASIO / INVERSOR A,131.01,130.75,131.0,1.19,1.1,1.03,59.98,28.06,9.41,0.02,618.9,0.04,28.06,0,377.17
8039,380118281463,1DM182814A38,2019-10-18 06:15:00,GINASIO / INVERSOR A,132.16,131.77,132.35,0.0,0.0,0.0,60.0,0.0,4.62,0.0,571.65,0.0,0.0,0,0.0
8040,380118281463,1DM182814A38,2019-10-18 06:30:00,GINASIO / INVERSOR A,132.35,131.91,132.45,1.74,1.58,1.55,60.01,229.75,6.96,0.01,719.59,0.33,233.55,0,0.06
8041,380118281463,1DM182814A38,2019-10-18 06:45:00,GINASIO / INVERSOR A,132.56,131.99,132.64,6.47,6.04,6.35,60.01,2315.99,-0.05,-0.02,748.36,3.17,2382.3,0,0.64
8042,380118281463,1DM182814A38,2019-10-18 07:00:00,GINASIO / INVERSOR A,132.22,131.65,132.3,7.58,7.13,7.48,59.99,2794.23,-0.12,-0.04,751.93,3.81,2875.41,0,1.33
8043,380118281463,1DM182814A38,2019-10-18 07:15:00,GINASIO / INVERSOR A,131.93,131.33,132.0,3.56,3.14,3.36,59.97,1021.75,-0.03,-0.02,726.95,1.44,1047.28,0,1.59
8044,380118281463,1DM182814A38,2019-10-18 07:30:00,GINASIO / INVERSOR A,132.33,131.74,132.41,8.81,8.34,8.72,60.0,3296.2,-0.27,-0.02,754.22,4.49,3393.05,0,2.41
8045,380118281463,1DM182814A38,2019-10-18 07:45:00,GINASIO / INVERSOR A,132.24,131.65,132.34,14.2,13.59,14.17,60.0,5460.06,-0.15,0.0,767.11,7.33,5624.5,0,3.78
8046,380118281463,1DM182814A38,2019-10-18 08:00:00,GINASIO / INVERSOR A,132.21,131.61,132.27,25.21,24.56,25.28,59.97,9862.74,0.92,0.04,772.65,13.1,10162.78,0,6.25
8047,380118281463,1DM182814A38,2019-10-18 08:15:00,GINASIO / INVERSOR A,132.66,132.07,132.69,41.47,40.84,41.62,60.0,16386.63,0.6,0.13,779.91,21.55,16888.27,0,10.34
8048,380118281463,1DM182814A38,2019-10-18 08:30:00,GINASIO / INVERSOR A,131.89,131.42,132.04,46.25,45.63,46.41,59.98,18205.41,1.21,0.04,771.72,24.27,18763.8,0,14.89
8049,380118281463,1DM182814A38,2019-10-18 08:45:00,GINASIO / INVERSOR A,131.6,131.11,131.72,30.51,29.85,30.6,59.99,11918.49,-0.67,-0.01,761.67,16.12,12281.91,0,17.87
8050,380118281463,1DM182814A38,2019-10-18 09:00:00,GINASIO / INVERSOR A,131.75,131.27,131.9,40.74,40.09,40.88,60.0,15996.91,2.38,0.13,764.01,21.55,16486.78,0,21.87
